"old_shape_id","map_id","developer","adjustment_classification","dev_nationality","dev_address","intended_purpose","inv_intention","contract_duration_years","original_size_hectare","size_reference","contracting_authority","director","director_nationality","contract_date","sub_decree_granting_date","province","district","commune","municipality","land_conv","legal_documents","land_utilization_plan","eia_status","data_classification","reference","last_update","language","published_status"
"97","elc_gdc_157","Dau Thieng (Cambodia) Rubber Development Co. Ltd.","Downsized","Not found","Not found","Agro-industry","Rubber","0","7972","MEF","MEF","Not found","Not found","2011-01-03","Not found","Kratie","Snuol;Chhlong","Kampong Damrei;Svay Chreah;Damrei Phong","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_265__24.12.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Dau_Thieng_Kratie_Rubber_Development_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_173__30.12.2010.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_265__24.12.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Dau_Thieng_Kratie_Rubber_Development_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_173__30.12.2010.pdf;</ul>","2015-10-05 00:00:00","English","1"
"96","elc_gdc_156","Dau Thieng-Kratie Rubber Development Co. Ltd.","Downsized","Not found","Not found","Agro-industry","Rubber","0","6592","MEF","MEF","Not found","Not found","2011-01-03","Not found","Kratie","Snuol;Chhlong","Damrei Phong;Prek Saman;Svay Chreah","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Dau_Thieng_Cambodia_Rubber_Development_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_174__30.12.2010.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Dau_Thieng_Cambodia_Rubber_Development_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_174__30.12.2010.pdf;</ul>","2015-10-05 00:00:00","English","1"
"120","elc_gdc_181","Daun Penh Agrico Co. Ltd.","Downsized","Not found","Not found","Agro-industry","Unspecified crops","0","8825","Not found","Not found","Chea Chan Pov","Not found","Not found","40683","Ratanakiri","Lumphat","Not found","Not found","Lumphat Wildlife Sanctuary","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_86__20.05.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_43__14.03.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Daun_Penh_Agrico_and_MOC_amendment_No_1__26.12.2012.png;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_86__20.05.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_43__14.03.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Daun_Penh_Agrico_and_MOC_amendment_No_1__26.12.2012.png;</ul>","2015-10-05 00:00:00","English","1"
"186","elc_gdc_259","Distinct Harvest (Cambodia) Co. Ltd.","Downsized","Not found","Not found","Agro-industry","Rubber;Other crops","0","7960","Not found","Not found","Not found","Not found","Not found","41124","Preah Vihear","Sangkum Thmei;Rovieng","Not found","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_117__03.08.2012.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_117__03.08.2012.pdf;</ul>","2015-10-05 00:00:00","English","1"
"165","elc_gdc_236","DM Group","Downsized","Not found","Not found","Agro-industry","Rubber","0","749","MEF","MEF","Not found","Not found","2012-01-26","40826","Ratanakiri","Andoung Meas","Nhang","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/DM_Group_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_230__10.10.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/DM_Group_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_230__10.10.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"63","elc_gdc_91","DTC (Group)","Downsized","Cambodian","179 St. Sothearous, Sangkat Tonle Basak, Khan Chamkar Mon, Phnom Penh, Cambodia","Agro-industry","Rubber","70","4000","MAFF","MAFF","Ing Sitat Vireak","Cambodian","2009-03-18","Not found","Mondulkiri","Pech Chreada","Pu Chrey;Krang Teh;Sre Ampum","Not found","Not found","<ul> <li>Letter dated 12 March 2007, by Company.</li> <li>Result on site survey dated 18 June 2008.</li> <li>Letter No. 4333/504 KSK dated 11 September 2007 by Ministry of Agriculture, Forestry and Fisheries, on provision 4,000 hectares of economic land concession located in Pu Chrey, Krang Teh and Sre Ampum Communes, Pech Chreada District, Mondulkiri Province.</li> <li>Letter No. 1205 SCN dated 26 September 2008 by Council Minister.</li> <li>Letter No. 014/004 KSK.NP.PK dated 02 January 2008 by Ministry of Agriculture, Forestry, and Forestry on requesting on full power delegation.</li> <li>Letter No. 03 SBT dated 12 January 2008 by Royal Government of Cambodia on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Signed the contract on 18 March 2009 with Ministry of Agriculture, Forestry, and Fisheries</li> </ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/DTC_Group_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/DTC_Group__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/DTC_Group_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/DTC_Group__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"187","elc_gdc_260","Eminent Elite (Cambodia) Co. Ltd.","Downsized","Not found","33 Lorong Burung Sintar1 Taman Bukit Maluri Kepong 52100 Kuala Lumpur, Malaysia","Agro-industry","Rubber;Other crops","0","7359","Not found","Not found","Loke Shu Sun‏","Not found","Not found","41124","Preah Vihear","Kulen","Srayang","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Eminent_Elite_Cambodia_Co_Ltd__06.06.2014.pdf‏;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_116__03.08.2012.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Eminent_Elite_Cambodia_Co_Ltd__06.06.2014.pdf‏;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_116__03.08.2012.pdf;</ul>","2015-10-05 00:00:00","English","1"
"64","elc_gdc_92","Fortuna Plantation (Cambodia) Ltd.","Downsized","Malaysian","Borey Solar 1, #13B St. 371, Sangkat Tuek Thla, Khan Ruessei Kaev, Phnom Penh, Cambodia","Agro-industry","Palm;Jatropha","70","7955","MAFF","MAFF","Leong Kon Sang","Malaysian","2009-10-12","Not found","Kampong Speu","Phnom Sruoch;Samraong Tong;Aoral","Not found","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Fortuna_Plantation_Cambodia_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Fortuna_Plantation_Cambodia__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Fortuna_Plantation_Cambodia_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Fortuna_Plantation_Cambodia__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"166","elc_gdc_237","FP Malaysia (Cambodia) Plantation Co. Ltd.","Downsized","Not found","Not found","Agro-industry","Rubber;Other crops","0","8200","MEF","MEF","Koh Thian Seng","Not found","2012-04-30","40934","Preah Vihear","Kulen;Sangkum Thmei","Srayang;Phnom Tbeng 2;Phnom Tbeng 1","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/FP_Malaysia_Cambodia_Plantation_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_17__26.01.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/FP_Malaysia_and_MOC_amendment_No_1__11.08.2011.png;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/FP_Malaysia_Cambodia_Plantation_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_17__26.01.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/FP_Malaysia_and_MOC_amendment_No_1__11.08.2011.png;</ul>","2015-10-05 00:00:00","English","1"
"6","elc_gdc_10","GG World Group (Cambodia) Development Co. Ltd.","Downsized","Chinese","25 St. 213, Sangkat Veal Vong, Khan Prampir Meakkakra, Phnom Penh, Cambodia","Agro-industry; Processing factory","Unspecified crops;Animal husbandry;Processing plant","70","5000","MAFF","MAFF","An Yang Yin Chang","Chinese","2005-05-18","Not found","Stung Treng","Stung Treng","Not found","Not found","Not found","<ul> <li>Record dated 03 January 2005 on the field-study of 5,000 hectares of requested concession area of GG WORLD GROUP (Cambodia) DEVELOPMENT Co., Ltd for Agro-industry crop plantation.</li> <li>Report dated 05 January 2005 on the study and evaluation of 5,000 hectares of concession land of GG WORLD GROUP (Cambodia) DEVELOPMENT Co., Ltd for Agro-industry crop plantation.</li> <li>Letter No. 1233/249 KSK.NP.PK dated 09 March 2005 of Ministry of Agriculture, Forestry, and Fisheries, on the request of 5,000 hectares of concession land for Agro-industry crop plantation.</li> <li>Letter No. 433 SCN dated 15 March 2005 of Council Minister on principle approval of 5,000 hectares of concession land Agro-industry crop plantation.</li> <li>Letter No. 1696 KSK dated 05 April 2005 of Ministry of Agriculture, Forestry, and Fisheries on the request of full power delegation to sign the contract with the company for 5,000 hectares of concession land Agro-industry crop plantation located in Stung Treng District, Stung Treng Province.</li> <li>Letter No. 21 SBrT dated 11 April 2005 of Government on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company</li> <li>Signed the contract on 18 May 2005 with Ministry of Agriculture, Forestry, and Fisheries</li> </ul>
","4 years: <ul> <li>year 1: 1,000 hectares</li> <li>year 2: 1,500 hectares</li> <li>year 3: 1,500 hectares</li> <li>year 4: 1,000 hectares</li> </ul>
","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/GG_World_Group_Cambodia_Development_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/GG_World_Group_Development__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/GG_World_Group_Cambodia_Development_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/GG_World_Group_Development__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"41","elc_gdc_47","Gold Foison (Cambodia) A/C Import Export & Construction Co. Ltd.","Downsized","Chinese","783DEo, Preah Monivong Boulevard, Sangkat Boeung Trabaek, Khan Chamkar Mon, Phnom Penh, Cambodia","Agro-industry; Processing factory","Acacia;Processing plant","70","7000","MAFF","MAFF","Luo Tianging","Chinese","2011-03-01","Not found","Kampong Thom","Prasat Sambor;Santuk","Not found","Not found","Not found","<ul> <li>Application for investment dated 18 September 2006 by company</li> <li>Letter No. 781 KSK dated 09 February 2007 by Ministry of Agriculture, Forestryand Fisheries, on the request 10,941 hectares of land concessionlocated in Prasat Sambo District, Kampong Thom Province for investmentin Acacia plantation and construction processing factory.</li> <li>Minute dated 30 December 2006 on study and evaluation on the proposed area.</li> <li>Letter No. 198 SCN dated 14 February 2007 by Council Minister on the principle approval for 7,000 hectares of land concession.</li> <li>Letter No. 29 SBT dated 27 March 2007 by Royal Government on the full power delegation to Minister of Ministry of Agriculture, Forestry and Forestry to sign the contract with company.</li> <li>Signed the contract on 13 November 2007 with Ministry of Agriculture, Forestry and Fisheries</li> <li>Minute dated 17 September 2007 on study, identification of boundary and concerned area of land concession 7,000 hectares for investment in Rubber plantation and construction processing factory located in Prasat Sambo and Santuk Districts, Kampong Thom Province</li> <li>Report dated 08 October 2007, on study, identification of boundary and concerned area of land concession 7,000 hectares for investment in Rubber plantation and construction processing factory located in Prasat Sambo and Santuk Districts, Kampong Thom Province</li> <li>Apply for registration on state private land</li> </ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Gold_Foison_Cambodia_AC_Import_Export_Construction_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Gold_Foison__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Gold_Foison_Cambodia_AC_Import_Export_Construction_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Gold_Foison__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"86","elc_gdc_120","Grandis Timber Ltd","Downsized","American","61B St. 261, Sangkat Tuek L'ak 3, Khan Tuol Kouk, Phnom Penh, Cambodia","Agro-industry","Teak","70","9820","MAFF","MAFF","Daniel Kaye Mitchell JR","American","2009-12-31","Not found","Kampong Speu","Phnom Sruoch;Aoral","Not found","Not found","Not found","Proposal by company dated 23 March 2009 <ul> <li>Result of study on the proposed site dated 23 July 2009.</li> <li>Letter No. 803 SCN dated 31 August 2009 by Council Minister</li> <li>Letter No. 102 SBT dated 16 September 2009 by Royal Government of Cambodia on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Signed the contract on 31 December 2009 with Ministry of Agriculture, Forestry, and Fisheries</li> </ul>
","Included in master plan","[2010] Feasibility study","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_NGOF__09.11.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_received_by_NGOF_September_2013.xlsx;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Grandis_Timber_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Grandis_Timber__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_NGOF__09.11.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_received_by_NGOF_September_2013.xlsx;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Grandis_Timber_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Grandis_Timber__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"91","elc_gdc_137","Great Asset Agricultural Development (Cambodia) Co. Ltd.","Downsized","Chinese","326, Kampuchea Krom Boulevard, Sangkat Veal Vong, Khan Tuol Kouk, Phnom Penh, Cambodia","Agro-industry","Cashew;Other crops","70","8985","MAFF","MAFF","Yao Yong Zhong","Chinese","2006-08-11","Not found","Kratie","Sambor","Not found","Not found","Not found","<ul> <li>Letter dated 17 May 2006 by Company.</li> <li>Letter No. 3827 KSK dated 18 July 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request land concession 10,000 hectares located in Sambo district, Kratie Province for investment in plantation of Pistacia Chinasis Bunge.</li> <li>Minute dated 08 June 2006 on study and evaluation on 10,000 hectares of land concession located in Sambo district, Kratie Province for investment in plantation of Pistacia Chinasis Bunge.</li> <li>Report dated 19 June 2006 on study and evaluation on 10,000 hectares of land concession located in Sambo district, Kratie Province for investment in plantation of Pistacia Chinasis Bunge.</li> <li>Letter No. 1132 SCN dated 21 July 2006 by Council Minister on the principle approval for 8,985 hectares of land concession located in Sambo district, Kratie Province for investment in plantation of Pistacia Chinasis Bunge.</li> <li>Letter No. 3919 KSK dated 24 July 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request of Full Power Delegation for signing contract on 8,985 hectares of land concession.</li> <li>Letter No. 91 SBT dated 25 July 2006 by Royal Government on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Receipt No. 36296 dated 03 August 2006 by National Bank of Cambodia.</li> <li>Signed the contract on 11 August 2006 with Ministry of Agriculture, Forestry, and Fisheries</li> </ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Great_Asset_Agricultural_Development_Cambodia_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Great_Asset_Agricultural_Development__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Great_Asset_Agricultural_Development_Cambodia_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Great_Asset_Agricultural_Development__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"142","elc_gdc_212","Great Field (Cambodia) International Ltd.","Downsized","Not found","Not found","Agro-industry","Not found","0","9059","Not found","Not found","Not found","Not found","Not found","40207","Kampong Speu","Aoral","Not found","Not found","Phnom Aural Wildlife Sanctuary","Not found","Not found","[2010] Feasibility study","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_NGOF__09.11.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_received_by_NGOF_September_2013.xlsx;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_19__29.01.2010.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_09__08.01.2010.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_NGOF__09.11.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_received_by_NGOF_September_2013.xlsx;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_19__29.01.2010.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_09__08.01.2010.pdf;</ul>","2015-10-05 00:00:00","English","1"
"185","elc_gdc_258","Green Choice (Cambodia) Co. Ltd.","Downsized","Not found","Not found","Agro-industry","Rubber;Other crops","0","7863","Not found","Not found","Not found","Not found","Not found","41124","Preah Vihear","Rovieng;Sangkum Thmei","Not found","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_115__03.08.2012.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_115__03.08.2012.pdf;</ul>","2015-10-05 00:00:00","English","1"
"15","elc_gdc_20","Green Sea Agriculture Co. Ltd. (previously Green Sea Industry Co. Ltd.)","Downsized","Cambodian","152, Preah Norodom Boulevard, Sangkat Tonle Basak, Khan Chamkar Mon, Phnom Penh, Cambodia","Agro-industry","Trincomali","70","7000","MAFF","MAFF","Mong Reththy","Cambodian","2001-11-23","Not found","Stung Treng","Siem Pang;Stung Treng","Not found","Not found","Not found","<ul><li>Letter 031/05 dated 24 November 2005 by Company requesting for 12,387 hectares of land concession located in Siem Pang District, Stung Treng Province.</li> <li>Letter No. 1222 KSK dated 14 March 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request land concession 12,387 hectares located in Siem Pang District, Stung Treng Province for investment in Agro-industry and animal husbandry.</li> <li> Minute dated 19 January 2006 on study and evaluation on 12,387 hectares of land concession located in Siem Pang District, Stung Treng Province for investment in Agro-industry and animal husbandry.</li> <li>Report dated 20 January 2006 on the result of study and evaluation on 12,387 hectares of land concession located in Siem Pang District, Stung Treng Province for investment in Agro-industry and animal husbandry.</li> <li>Letter No. 439 SCN dated 16 March 2006 by Council Minister on the principle approval for 9,850 hectares of land concession located in Siem Pang District, Stung Treng Province for investment in Agro-industry and animal husbandry.</li> <li>Letter No. 1398 KSK dated 17 March 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request of Full Power Delegation for signing contract on 9,850 hectares of land concession.</li> <li>Letter No. 31 SBT dated 28 March 2006 by Royal Government on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Minute dated 20 June 2006 on study for identification of boundary, investigate on concerned area in land concession 9,850 hectares located in Siem Pang District, Stung Treng Province for investment in Agro-industry and animal husbandry.</li> <li>Report dated 26 June 2006 on the result of study for identification of boundary, investigate on concerned area in land concession 9,850 hectares located in Siem Pang District, Stung Treng Province for investment in Agro-industry and animal husbandry.</li> <li>Receipt No. 79635 dated 12 April 2006 by National Bank of Cambodia.</li> <li>Signed the contract on 12 April 2006 with Ministry of Agriculture, Forestry, and Fisheries</li></ul>
","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Green_Sea_Agricultural_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Green_Sea_Agriculture__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Green_Sea_Industry_Co.Ltd__23.11.2001.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Green_Sea_Agricultural_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Green_Sea_Agriculture__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Green_Sea_Industry_Co.Ltd__23.11.2001.pdf;</ul>","2015-10-05 00:00:00","English","1"
"88","elc_gdc_124","Hai Yong Investment Agro Industry Company","Downsized","Not found","Not found","Agro-industry","Not found","0","701","Not found","Not found","Not found","Not found","Not found","Not found","Kratie","Snuol","Not found","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Hai_Yong_Investment_Map.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Hai_Yong_Investment_Map.pdf;</ul>","2015-10-05 00:00:00","English","1"
"65","elc_gdc_93","Heng Brother Co.Ltd.","Downsized","Vietnamese","103 St. 105, Sangkat​ Boeung Keng Kang 3, Khan Chamkar Mon, Phnom Penh, Cambodia","Agro-industry","Rubber;Acacia","70","2361","MAFF","MAFF","Nguyen Tuan Linh","Vietnamese","2009-07-31","Not found","Ratanakiri","Andoung Meas","Not found","Not found","Not found","<ul> <li>Proposal by company dated 27 February 2006</li> <li>Result of study on the proposed site dated 26 May 2006.</li> <li>Letter No. 719 SCN dated 30 May 2007 by Council Minister</li> <li>Letter No. 62 SBT dated 20 July 2007 by Royal Government of Cambodia on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Signed the contract on 31 July 2009 with Ministry of Agriculture, Forestry, and Fisheries</li> </ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heng_Brother_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heng_Brother__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heng_Brother_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heng_Brother__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"126","elc_gdc_188","Heng Nong (Cambodia) International Company Ltd.","Downsized","Chinese","35B St. 328, Sangkat Tuol Svay Prey 1, Khan Chamcarmorn, Phnom Penh","Agro-industry","Rubber;Acacia;Sugarcane","0","6488","MEF","MEF","Not found","Not found","2011-11-08","40730","Preah Vihear","Chey Sen","Putrea;S'ang;Tasu","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heng_Nong_Cambodia_International_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_141__06.07.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/ADHOC_Land_Report_2013.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heng_Nong_Cambodia_International_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_141__06.07.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/ADHOC_Land_Report_2013.pdf;</ul>","2015-10-05 00:00:00","English","1"
"125","elc_gdc_187","Heng Rui (Cambodia) International Company Ltd.","Downsized","Chinese","35B St. 328, Sangkat Tuol Svay Prey 1, Khan Chamcarmorn, Phnom Penh","Agro-industry","Rubber;Acacia;Sugarcane","0","9119","MEF","MEF","Dong Xiaoli","Not found","2011-11-08","40730","Preah Vihear","Chey Sen;Chheb","Tasu;Sangke 2","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heng_Ruy_Cambodia_International_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_142__06.07.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heng_Ruy_Cambodia_International_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_142__06.07.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
